1629442800000,47172.04000000,47199.42000000,47054.62000000,47060.01000000,439.60307000,1629443699999,20718979.89995021,27609,224.51090700,10581263.27825453,0
1629443700000,47060.00000000,47159.45000000,47023.04000000,47045.72000000,445.16841500,1629444599999,20968204.94920408,28544,275.31689300,12968913.27437670,0
1629444600000,47045.73000000,47060.89000000,46859.96000000,46964.50000000,665.41742800,1629445499999,31236012.89886110,31427,350.20603300,16438010.65738817,0
1629445500000,46964.50000000,46964.50000000,46700.24000000,46833.48000000,700.19983300,1629446399999,32781007.83075778,33056,338.58876700,15851593.97859053,0
1629446400000,46833.48000000,47004.99000000,46720.00000000,46738.38000000,781.41861700,1629447299999,36628474.96764918,14820,332.12933500,15568310.93423891,0
1629447300000,46738.37000000,46942.36000000,46728.36000000,46909.63000000,438.86965100,1629448199999,20572196.53701272,11049,270.63575600,12686471.59354812,0
1629448200000,46909.63000000,46920.00000000,46765.04000000,46794.54000000,532.26501400,1629449099999,24937566.54103150,12070,266.72856400,12497152.62134667,0
1629449100000,46794.55000000,46916.81000000,46765.00000000,46916.80000000,401.17688800,1629449999999,18794620.72027219,10982,232.90909300,10911998.58249672,0
1629450000000,46916.80000000,47200.00000000,46894.40000000,47158.15000000,836.40348000,1629450899999,39377640.23428625,17618,478.74937200,22539662.76629186,0
1629450900000,47158.15000000,47159.00000000,47030.06000000,47055.73000000,421.33176900,1629451799999,19834493.36786543,9452,230.38362200,10845127.04482715,0
1629451800000,47055.73000000,47285.25000000,46997.05000000,47285.25000000,741.76744500,1629452699999,35011401.29590255,16607,442.42397900,20883000.67445567,0
1629452700000,47285.25000000,47330.00000000,47160.00000000,47209.33000000,468.09264100,1629453599999,22107004.49075147,12931,253.38686200,11967102.09396552,0
1629453600000,47209.33000000,47275.00000000,47134.82000000,47199.76000000,372.46994800,1629454499999,17576966.71664933,14885,199.42867300,9410760.35062421,0
1629454500000,47199.76000000,47253.54000000,47150.95000000,47230.50000000,325.55419400,1629455399999,15364558.36920903,11830,148.71672800,7018535.64550412,0
1629455400000,47230.50000000,47357.67000000,47186.80000000,47236.99000000,403.79474900,1629456299999,19086278.94362654,13364,198.29444200,9373339.41443787,0
1629456300000,47236.98000000,47256.26000000,47170.00000000,47235.00000000,402.19745600,1629457199999,18986434.71887981,10720,142.95180200,6748585.75654544,0
1629457200000,47235.01000000,47235.01000000,47070.91000000,47087.03000000,341.22877200,1629458099999,16082874.71301948,10732,157.14109500,7406361.72128894,0
1629458100000,47087.04000000,47191.76000000,47015.00000000,47113.34000000,352.53552000,1629458999999,16601220.17531898,9711,160.75739500,7570426.84971048,0
1629459000000,47113.34000000,47139.09000000,46964.59000000,47016.14000000,446.36357100,1629459899999,20996726.38374124,11943,186.54927400,8774402.36671362,0
1629459900000,47016.14000000,47019.88000000,46865.74000000,46922.34000000,512.50079100,1629460799999,24051530.10203091,12068,250.98764500,11778328.95136481,0
1629460800000,46922.34000000,47038.85000000,46888.19000000,47010.98000000,406.00249200,1629461699999,19066296.10061557,12755,195.49481400,9180853.18406587,0
1629461700000,47010.97000000,47147.00000000,46959.69000000,47113.37000000,361.56707900,1629462599999,17003848.54436456,13915,189.78396500,8925268.68178686,0
1629462600000,47113.37000000,47114.01000000,46959.19000000,46968.49000000,295.26312600,1629463499999,13884541.73053025,11901,107.30274100,5046049.34206710,0
1629463500000,46968.48000000,47197.97000000,46914.29000000,47164.32000000,560.07803800,1629464399999,26380160.28287673,14099,268.93332400,12668047.14989863,0
1629464400000,47164.31000000,47235.25000000,47107.12000000,47161.01000000,422.28087600,1629465299999,19916593.01211745,19382,237.17344000,11186718.79747456,0
1629465300000,47161.00000000,47571.00000000,47118.32000000,47450.02000000,1042.83339600,1629466199999,49409252.21703262,41213,629.55529900,29833279.61859642,0
1629466200000,47450.01000000,47646.73000000,47400.01000000,47618.00000000,1046.76785400,1629467099999,49745128.09892712,32395,514.56119300,24455605.70604874,0
1629467100000,47617.99000000,47812.00000000,47522.55000000,47788.79000000,1139.24730000,1629467999999,54306020.45297145,38512,613.98263200,29271988.92288156,0
1629468000000,47788.79000000,47863.40000000,47643.77000000,47846.58000000,787.62586000,1629468899999,37611753.88677708,37888,387.68205500,18514394.64515316,0
1629468900000,47846.58000000,48000.00000000,47802.06000000,47961.39000000,1313.30825600,1629469799999,62950197.76962320,49432,692.54007900,33195270.39948263,0
1629469800000,47961.38000000,48404.01000000,47740.92000000,48360.56000000,2296.56529500,1629470699999,110554174.03923064,79817,1513.15322700,72857448.07926698,0
1629470700000,48360.56000000,48594.82000000,48334.00000000,48550.53000000,2167.81469300,1629471599999,105141623.01696321,68131,1246.82893800,60473508.64431189,0
